BADANIE;20:51:45;;;;
metoda:;random;;;;
konfiguracja:;branches=3         , input_files=g/gr6.txt,g/gr7.txt,g/gr8.txt,g/gr9.txt,g/gr10.txt,g/gr11.txt,g/gr12.txt,g/gr13.txt, iterations=15, max_exec_time_s=30, search_type=2            , starting_node_bb=-1          # warto, starting_node_nn=-1          # warto, ;;;;
;;;;;
5;30000;394;50;14.5349;7 11 8 12 15 5 16 4 3 0 1 2 9 13 10 6 14 7
6;30000;398;54;15.6977;9 4 16 14 12 7 6 11 15 13 3 0 1 2 5 10 8 9
7;30000;402;58;16.8605;7 6 3 0 12 1 10 8 15 9 5 16 4 13 11 2 14 7
8;30000;396;52;15.1163;2 6 14 3 12 7 16 0 1 15 9 13 11 4 5 10 8 2
9;30000;394;50;14.5349;6 14 8 2 9 5 13 10 16 4 3 0 7 11 15 1 12 6
10;30000;394;50;14.5349;15 9 5 13 11 8 1 2 14 6 7 16 4 3 0 12 10 15
11;30000;398;54;15.6977;14 10 0 1 7 8 2 13 11 15 12 6 4 3 9 5 16 14
12;30000;401;57;16.5698;1 5 10 2 3 6 14 0 4 16 9 13 11 12 7 8 15 1
13;30000;400;56;16.2791;7 10 16 9 4 3 5 13 11 8 2 14 6 1 15 0 12 7
14;30000;398;54;15.6977;8 13 11 12 7 6 1 10 16 15 9 4 5 2 14 3 0 8
15;30000;394;50;14.5349;6 3 13 4 16 9 5 10 8 2 14 0 11 15 1 12 7 6
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
30000;14.3608;28.7217;4.17466;;
;;;;;
;;;;;
plik:;g/gr18.txt;;;;
wynik optymalny:;141;;;;
liczba wierzcholkow:;18;;;;
iteracja;czas [ms];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;30000;237;96;68.0851;14 4 5 16 11 13 3 9 10 6 12 0 7 17 1 8 15 2 14
2;30000;234;93;65.9574;2 1 11 5 6 3 15 10 7 17 12 16 0 9 8 14 13 4 2
3;30000;243;102;72.3404;10 6 14 13 3 0 9 16 11 7 1 2 5 8 4 17 12 15 10
4;30000;249;108;76.5957;10 16 11 0 9 7 5 3 15 1 8 14 13 17 12 4 2 6 10
5;30000;248;107;75.8865;17 14 4 1 12 13 10 7 5 8 0 9 11 15 6 3 16 2 17
6;30000;246;105;74.4681;2 5 8 3 15 1 11 0 7 17 14 13 4 10 12 16 9 6 2
7;30000;238;97;68.7943;14 13 3 16 11 2 0 7 17 1 12 5 9 8 4 15 10 6 14
8;30000;236;95;67.3759;17 7 12 11 14 16 0 13 3 9 10 6 4 15 2 5 1 8 17
9;30000;239;98;69.5035;9 3 15 13 5 2 17 1 8 14 4 10 6 12 11 7 16 0 9
10;30000;239;98;69.5035;13 8 5 9 10 6 4 7 2 14 16 0 3 15 1 11 17 12 13
11;30000;253;112;79.4326;14 4 10 7 0 13 5 2 6 3 12 16 11 15 9 8 17 1 14
12;30000;250;109;77.305;13 3 15 1 14 4 10 0 2 6 7 5 9 8 16 17 12 11 13
13;30000;236;95;67.3759;12 5 13 3 16 2 6 7 17 14 4 11 0 9 8 15 1 10 12
14;30000;239;98;69.5035;17 12 13 5 9 8 0 3 6 7 16 11 15 1 14 4 2 10 17
15;30000;247;106;75.1773;1 12 11 17 7 2 4 9 8 0 15 10 6 14 13 3 16 5 1
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
30000;27.1099;54.2198;19.2269;;
;;;;;
;;;;;
BADANIE;22:25:44;;;;
metoda:;random;;;;
konfiguracja:;branches=3         , input_files=g/gr6s.txt,g/gr7s.txt,g/gr8s.txt,g/gr9s.txt,g/gr10s.txt,g/gr11s.txt,g/gr12s.txt,g/gr13s.txt,g/gr14s.txt,g/gr15s.txt,g/gr16s.txt,g/gr17s.txt,g/gr18s.txt, iterations=15, max_exec_time_s=30, search_type=2            , starting_node_bb=-1          # warto, starting_node_nn=-1          # warto, ;;;;
;;;;;
plik:;g/gr6s.txt;;;;
wynik optymalny:;158;;;;
liczba wierzcholkow:;6;;;;
iteracja;czas [ms];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;3;158;0;0;1 5 0 3 2 4 1
2;0;158;0;0;5 0 3 2 4 1 5
3;0;158;0;0;2 3 0 5 1 4 2
4;0;158;0;0;2 3 0 5 1 4 2
5;1;158;0;0;5 1 4 2 3 0 5
6;0;158;0;0;5 0 3 2 4 1 5
7;0;158;0;0;1 5 0 3 2 4 1
8;0;158;0;0;5 1 4 2 3 0 5
9;2;158;0;0;2 3 0 5 1 4 2
10;1;158;0;0;0 5 1 4 2 3 0
11;1;158;0;0;1 5 0 3 2 4 1
12;1;158;0;0;4 1 5 0 3 2 4
13;2;158;0;0;3 2 4 1 5 0 3
14;0;158;0;0;4 2 3 0 5 1 4
15;0;158;0;0;5 1 4 2 3 0 5
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
0;0;0;0;;
;;;;;
;;;;;
plik:;g/gr7s.txt;;;;
wynik optymalny:;215;;;;
liczba wierzcholkow:;7;;;;
iteracja;czas [ms];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;7;215;0;0;2 3 0 5 1 6 4 2
2;15;215;0;0;4 2 3 0 5 1 6 4
3;10;215;0;0;1 5 0 3 2 4 6 1
4;1;215;0;0;6 1 5 0 3 2 4 6
5;1;215;0;0;1 6 4 2 3 0 5 1
6;12;215;0;0;2 3 0 5 1 6 4 2
7;0;215;0;0;2 4 6 1 5 0 3 2
8;1;215;0;0;4 2 3 0 5 1 6 4
9;0;215;0;0;2 4 6 1 5 0 3 2
10;1;215;0;0;6 4 2 3 0 5 1 6
11;1;215;0;0;3 2 4 6 1 5 0 3
12;0;215;0;0;1 6 4 2 3 0 5 1
13;8;215;0;0;5 1 6 4 2 3 0 5
14;2;215;0;0;3 2 4 6 1 5 0 3
15;3;215;0;0;0 3 2 4 6 1 5 0
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
4;0;0;0;;
;;;;;
;;;;;
plik:;g/gr8s.txt;;;;
wynik optymalny:;202;;;;
liczba wierzcholkow:;8;;;;
iteracja;czas [ms];wynik;blad bezwzgledny;blad wzgledny;sciezka
1;68;202;0;0;2 4 1 6 7 5 0 3 2
2;116;202;0;0;6 1 4 2 3 0 5 7 6
3;24;202;0;0;0 3 2 4 1 6 7 5 0
4;3;202;0;0;7 5 0 3 2 4 1 6 7
5;8;202;0;0;5 0 3 2 4 1 6 7 5
6;18;202;0;0;2 3 0 5 7 6 1 4 2
7;34;202;0;0;4 2 3 0 5 7 6 1 4
8;27;202;0;0;5 7 6 1 4 2 3 0 5
9;7;202;0;0;7 6 1 4 2 3 0 5 7
10;10;202;0;0;4 2 3 0 5 7 6 1 4
11;22;202;0;0;1 4 2 3 0 5 7 6 1
12;49;202;0;0;3 2 4 1 6 7 5 0 3
13;30;202;0;0;5 0 3 2 4 1 6 7 5
14;20;202;0;0;6 1 4 2 3 0 5 7 6
15;8;202;0;0;7 6 1 4 2 3 0 5 7
sredni czas [ms];blad bezwzgledny;blad bezwzgledny x2;blad wzgledny [%];;
29;0;0;0;;
;;;;;
;;;;;
plik:;g/gr9s.txt;;;;
wynik optymalny:;215;;;;
liczba wierzcholkow:;9;;;;
